modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,sample_width,frame_rate,frame_width,length_ms,frame_count,intensity,zero_crossings_sum,mfcc_mean,mfcc_std,mfcc_min,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_max,stft_kur,stft_skew,mean,std,min,max,kur,skew
audio-only,speech,sad,strong,Kids are talking by the door,2nd,22,F,1,2,48000,2,3637,174575.0,,12905,-32.49702,145.10724,-794.8785,188.50726,5912.023586353212,3560.546351862912,948.9121412224328,12001.839197388905,-1.4908287478219386,0.232063597283637,0.4903939,0.32284895,0.00045780177,1.0,-1.2639581963979774,0.0418338364132969,-1.8652302e-07,0.007933316,-0.0725708,0.07757568,17.219819239823387,-0.4220614264578365
audio-only,song,calm,normal,Kids are talking by the door,1st,22,F,1,2,48000,2,4905,235435.0,-31.458916575832745,15069,-32.09646,122.50787,-727.4388,169.34454,5176.859322963416,3215.497195022194,976.3864396496432,12005.865599041274,-1.002532923513273,0.7474238724429301,0.376726,0.35668027,6.449838e-05,1.0,-1.2699693523436244,0.4929079782877447,3.2522183e-07,0.026750077,-0.12988281,0.13763428,3.837644498484853,0.1066129660312079
audio-only,song,neutral,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,4671,224224.0,,13159,-33.41912,126.58696,-728.08673,144.78467,5361.348609840225,3386.481059256094,980.0162853707708,12088.040092362262,-1.1735173289024934,0.622702566220654,0.39191383,0.35703224,6.119138e-05,1.0,-1.3396551206380416,0.3997805356884376,4.3988516e-06,0.022714086,-0.1293335,0.17098999,7.32624611679141,0.8531314112223322
audio-only,speech,disgust,strong,Kids are talking by the door,1st,,F,1,2,48000,2,4238,203403.0,-39.378145429631736,15867,-29.87768,129.90358,-716.51434,186.04123,5973.093712833134,3409.2722072423567,0.0,15335.799187028926,-1.1276394387180224,0.3662475114792447,0.49454334,0.3288429,0.0,1.0,-1.3665151879037611,0.0699749838900553,-7.666791e-08,0.010759044,-0.12738037,0.11550903,18.2255538939646,0.0690688149484228
audio-only,song,neutral,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,4438,213013.0,-38.22447763750496,9841,-25.78127,141.13217,-783.92426,212.23328,4930.870405022871,3614.803494285175,885.3658873137374,11989.561964926965,-1.374383871601315,0.471224860419722,0.5009393,0.33861712,0.0021035285,1.0,-1.4400965840135025,0.0178095436732518,4.451283e-07,0.012297341,-0.066833496,0.095062256,5.331339689566025,0.4276317210014493
audio-only,speech,disgust,strong,Kids are talking by the door,1st,23,M,1,2,48000,2,4071,195395.0,-36.364411844,11643,-28.08142,137.19661,-719.28564,205.77264,5910.171703995155,3740.327566654976,0.0,12146.056719841738,-1.1321319263823988,0.1077465555507,0.5056599,0.32096586,0.0,1.0,-1.2358813296897069,0.003012901076885,2.6863654e-07,0.015212605,-0.17562866,0.22427368,19.67203889916561,0.4864572824867191
audio-only,speech,sad,strong,Kids are talking by the door,2nd,,M,1,2,48000,2,4371,209809.0,-42.14419939295736,17041,-30.048618,145.69333,-782.22406,192.43286,6671.089085325462,3578.0953149516004,999.9655475292856,13474.779703573888,-1.3815762391156112,0.0268674097613313,0.5630134,0.30431286,0.005122787,1.0,-1.1953997274501988,-0.2020694441764712,-5.665437e-07,0.00783969,-0.06802368,0.10171509,21.00512436958781,0.6258213547336783
audio-only,song,calm,normal,Kids are talking by the door,1st,23,M,1,2,48000,2,4705,225826.0,-39.80810255845745,10003,-26.166862,143.43927,-796.74084,195.33765,4692.007062267991,3324.8908657379448,900.5131710460458,11598.906843771616,-1.2134872893066186,0.5436586393185133,0.47169128,0.34108475,0.0011669646,1.0,-1.418867085977451,0.1524648209256281,-1.9790898e-06,0.010252916,-0.05618286,0.07980347,6.760617028996691,0.4881838855342492
audio-only,song,calm,strong,Dogs are sitting by the door,1st,,M,1,2,48000,2,5839,280280.0,,10733,-25.816036,142.78995,-807.11127,230.55585,3168.2940828137475,3278.007113550057,0.0,13368.860130813477,-0.0318234560411339,1.1760628713911845,0.37254927,0.3498155,0.0,1.0,-1.1558235644334884,0.5863162845238499,7.0773605e-09,0.0119620655,-0.0642395,0.08792114,4.667024170308322,0.1935258475451909
audio-only,speech,sad,normal,Dogs are sitting by the door,2nd,23,M,1,2,48000,2,3670,176176.0,-43.1122890523966,11669,-29.790924,156.50166,-856.19305,227.65837,5517.897439359975,4148.548121510046,0.0,12865.427757217449,-1.5236083013189328,0.0834504646588803,0.47620508,0.34427652,0.0,1.0,-1.4265297962267005,0.0616513003838864,5.4409065e-07,0.0070149293,-0.046325684,0.055023193,9.133170011720118,0.770390129263364
audio-only,,disgust,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3470,166566.0,,11019,-31.863516,157.51616,-833.10565,212.7374,7022.289289573924,3748.6912439527096,0.0,12105.940024458669,-1.3118621080212811,-0.3052457212807376,0.5792989,0.29842508,0.0,1.0,-1.0537163347065144,-0.2850309677962649,5.17952e-07,0.0057643037,-0.060668945,0.06930542,19.91151118642258,0.4003590817491468
audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4371,209809.0,,12833,-30.402412,154.10025,-848.78986,216.10764,5578.923982591111,4164.513531048095,1000.616418611119,12048.718402520592,-1.7492733943552987,0.2127006655623676,0.5129695,0.34989595,0.0005692826,1.0,-1.512808647954195,-0.0921324201833509,-6.46398e-07,0.0070985425,-0.044128418,0.041412354,4.735052587863543,0.0761309815258509
audio-only,song,angry,normal,Dogs are sitting by the door,1st,07,M,1,2,48000,2,4571,219420.0,-34.280924498847256,16134,-26.446817,128.60107,-732.5533,200.04703,5147.751166908742,3224.967075068213,1064.6933320020482,12016.09169651212,-1.330388049377619,0.3852494212697229,0.45858407,0.31535074,0.0053962357,1.0,-1.2031492897886344,0.3488217884140568,4.1423073e-06,0.019319948,-0.16519165,0.26455688,11.71988979709312,0.5874148181936127
audio-only,speech,happy,strong,Dogs are sitting by the door,2nd,07,M,1,2,48000,2,3837,184184.0,-29.170901672464904,11649,-22.39592,115.42022,-686.49365,178.72696,3914.842899453653,1885.4963583891767,822.944059552002,9676.140596236262,0.6646323639197944,1.0084513689457848,0.5015862,0.33296275,0.0012397344,1.0,-1.367082641350892,0.0565977209548945,-3.8910807e-06,0.034802042,-0.2296753,0.2659607,9.034288713842164,0.1790175177398884
audio-only,speech,happy,strong,Dogs are sitting by the door,2nd,13,M,1,2,48000,2,3337,160160.0,-33.58251638505932,11335,-28.829979,133.75623,-726.3133,212.25278,6667.356893648416,3850.1884162849738,1171.211669962659,12093.192204892104,-1.6921894781781757,-0.1284287673427185,0.5599282,0.33346683,0.0004635156,1.0,-1.2857983023425732,-0.3564101394113687,5.7163296e-09,0.020946465,-0.15518188,0.1730957,8.341749048534194,0.0343485473657807
audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,07,M,1,2,48000,2,4872,233833.0,,11493,-27.798038,154.882,-874.4417,204.28586,4830.876649720026,3217.937116280565,994.9977971041246,11930.337331010038,-1.1809997761425035,0.4488347860784889,0.47320926,0.3343218,0.00075858086,1.0,-1.3860990912324456,0.1670746669097839,-4.980267e-06,0.0057213884,-0.052764893,0.051574707,6.886201170540728,-0.0837123593505043
audio-only,song,angry,normal,Dogs are sitting by the door,1st,13,M,1,2,48000,2,4304,206606.0,-36.19172445351597,14035,-27.696926,134.21622,-763.2609,202.03738,5543.692974402076,3824.6948385625474,1083.3286816780992,12081.774335414651,-1.6901251380169418,0.2780393089515447,0.49511486,0.34099054,0.00199962,1.0,-1.4629407711603115,-0.0015046505838262,-8.4785e-07,0.015522214,-0.080566406,0.10317993,4.237765708593817,0.0351203464472287
audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4872,233833.0,-34.226210052487346,10736,-23.407352,132.48196,-755.51855,230.59955,3590.780777088571,2504.010607708261,666.6059474419988,9928.415967059522,-1.0405820051401449,0.5641746459307796,0.4286146,0.3288854,0.0011438637,1.0,-1.1854401605105345,0.4090118823753831,-5.493172e-07,0.01945897,-0.112457275,0.11331177,4.768959542836131,-0.7662624990611372
audio-only,song,calm,normal,Dogs are sitting by the door,1st,03,M,1,2,48000,2,4238,203403.0,-32.65850794009675,12201,-21.851892,119.80194,-717.12494,193.68042,3690.560385460011,2229.688770165689,924.9786143512408,10296.325136246382,0.2376315179232664,1.081166693891087,0.4766515,0.3349414,0.0010263256,1.0,-1.3502633924570218,0.1662567601470237,-1.7503538e-05,0.023314042,-0.16433716,0.17285156,5.018914555393655,-0.0697680078837698
audio-only,speech,disgust,strong,Dogs are sitting by the door,1st,,M,1,2,48000,2,4471,214615.0,-37.32230152495152,18187,-23.897612,129.9341,-736.86914,165.38994,4810.77307616866,2327.191869966376,226.9817563492396,10683.225421089475,-0.5336231325609524,0.2330326046031627,0.5641588,0.3211782,0.00050164544,1.0,-1.3446948786559592,-0.1534734027295191,2.187855e-05,0.013628791,-0.15341187,0.12307739,17.93209635044198,-1.2201105970805446
audio-only,speech,sad,strong,Dogs are sitting by the door,2nd,03,M,1,2,48000,2,3704,177777.0,-31.46883763874809,7579,-23.24967,118.53979,-671.6351,214.77074,3347.626004616809,3462.314473966925,0.0,12110.813540086014,0.7359055930335723,1.4212722078265825,0.4507603,0.36821473,0.0,1.0,-1.5460276897880325,0.1317004038108414,1.4516436e-05,0.02670563,-0.2218628,0.21859741,8.996087711951608,-0.4162164603690459
audio-only,speech,disgust,strong,Dogs are sitting by the door,1st,03,M,1,2,48000,2,3837,184184.0,,16873,-24.857498,125.02125,-740.4034,193.07224,5177.78497837149,2785.5369048811986,1133.3045581544536,11752.209031019433,-1.0148402539799133,0.5139629232974094,0.48276356,0.30016482,0.0050934646,1.0,-1.1336364936804173,0.2562976004218444,2.2840466e-06,0.014539212,-0.1515503,0.1635437,18.842359749001947,0.0445458821084958
audio-only,speech,sad,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3570,171371.0,,12962,-24.230919,133.512,-741.94366,221.29701,4517.629360088295,2089.712463061187,1144.866292155462,9925.940732273531,-0.4953958563374248,0.1677776877582257,0.522026,0.28601378,0.009479916,1.0,-1.0738947599812387,0.1252647217297816,-3.4855404e-06,0.01665555,-0.18063354,0.21875,21.514730405982444,0.0904917234235841
audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,03,M,1,2,48000,2,4471,214615.0,-34.58817449434327,17592,-27.759796,128.83519,-755.57196,203.38658,4611.09847276536,3155.48273297416,1024.6192539024755,11005.024930659489,-1.359805376173583,0.3893443706370778,0.43845865,0.32342684,0.0019250236,1.0,-1.2205534456311116,0.323840728929947,-3.1013136e-07,0.018648231,-0.10021973,0.12188721,4.216514560033005,0.0562533611070296
audio-only,,calm,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,5172,248248.0,,11343,-24.276451,136.72879,-770.65125,219.37152,3710.856754463696,2631.0057506199087,808.3133686867185,9901.64504421527,-1.1520010503648177,0.5246916251099936,0.44671005,0.33331174,0.00057637464,1.0,-1.289981316118529,0.2833289140494711,-7.2160975e-07,0.015979953,-0.09295654,0.08657837,3.426489727946789,-0.540974220002933
audio-only,song,calm,strong,Kids are talking by the door,1st,,M,1,2,48000,2,5239,251451.0,-37.72080671713998,9257,-25.93608,143.09335,-771.87244,209.35455,4371.937072657132,3451.31117186296,568.8956858062943,10628.391093239656,-1.6126145244953,0.339349980780894,0.5039494,0.3533665,0.00046234124,1.0,-1.5254531717279596,-0.0150914411915864,-3.1375514e-06,0.013029976,-0.07723999,0.069610596,4.06490546657137,-0.3976699514259545
audio-only,speech,disgust,normal,Kids are talking by the door,1st,,M,1,2,48000,2,4037,193794.0,-40.65152702701928,18159,-26.534851,132.53206,-771.9334,208.68661,5059.046804356841,2468.6287750967813,1272.7826828757304,10901.85961007026,-1.0214934279130603,0.4070531652320572,0.51357365,0.28698418,0.0055275685,1.0,-1.0848589417031156,0.16847047860418,-9.423263e-07,0.009292364,-0.13626099,0.15820312,32.53305272434419,-0.3265460414695179
audio-only,speech,sad,normal,Kids are talking by the door,2nd,17,M,1,2,48000,2,3504,168168.0,-38.7821716950785,8106,-23.924105,144.2533,-766.13416,239.63577,4511.908983915922,2464.106092197973,857.1484002639656,10234.96795102932,-1.0265304740632295,0.1739846508299262,0.6084986,0.3068409,0.0026643013,1.0,-1.1705548743377887,-0.3694864097133635,-2.78848e-06,0.011521523,-0.14837646,0.18771362,32.79187786072988,-0.2057241248395013
audio-only,speech,disgust,normal,Kids are talking by the door,1st,17,M,1,2,48000,2,3837,184184.0,-40.17889805109691,10146,-25.19708,144.75647,-759.5558,239.11609,5619.826050891821,3023.893298712848,699.8766678234354,10764.241018186682,-1.428611455538989,-0.1810842511068751,0.6162695,0.29322803,0.0109337205,1.0,-0.987102436984412,-0.4292969349873883,1.47189685e-05,0.009808747,-0.114227295,0.12319946,33.469627253471764,0.0822462536749095
audio-only,speech,sad,normal,Kids are talking by the door,2nd,03,M,1,2,48000,2,3570,171371.0,-48.79805947134373,6659,-29.69268,158.17438,-869.90393,219.22891,4894.521322391716,3991.866196713351,0.0,12056.001593821804,-0.9426730960889014,0.7596887443599734,0.5807022,0.33024248,0.0,1.0,-1.248491513769428,-0.3565692361185026,3.16482e-06,0.0036416152,-0.03479004,0.028167725,10.22647883551958,-1.0126409622214931
audio-only,song,calm,strong,Kids are talking by the door,1st,03,M,1,2,48000,2,4872,233833.0,,9966,-20.95498,123.42863,-723.0643,194.09293,3712.9141439137848,2279.854767397669,972.6850880280642,10620.22496037532,-0.6427789012897231,0.8365668162666055,0.49032447,0.32979298,0.002976957,1.0,-1.3799410744345195,0.1116677900176637,-1.0623526e-06,0.019190328,-0.13882446,0.16143799,10.548017609841557,-0.141093560696631
audio-only,song,fearful,strong,Kids are talking by the door,2nd,07,M,1,2,48000,2,4137,198598.0,-32.75005966661059,12917,-25.268179,125.53175,-713.1928,204.54025,4598.11719734714,2669.1106631765533,1314.551530640033,11999.92689635701,-0.6054270372478947,0.645903051085537,0.47967017,0.3197795,0.0060228705,1.0,-1.3016973002743213,0.2399824440715326,-4.493167e-06,0.023053477,-0.22235107,0.26800537,13.135140804551549,0.4333165615763288
audio-only,song,angry,strong,Kids are talking by the door,1st,,M,1,2,48000,2,4271,205005.0,-31.50863559904109,12506,-24.141273,123.04273,-697.5541,186.81772,5573.5361570783125,3664.990842462891,1098.1363893985847,11871.801879852654,-1.6174248880126143,0.2510232819866291,0.5087851,0.33466384,0.0018381262,1.0,-1.4191479984884685,-0.0501463250416041,-3.0345196e-05,0.026609376,-0.16983032,0.20605469,6.456328260365446,-0.0093043613745286
audio-only,speech,happy,normal,Kids are talking by the door,2nd,13,M,1,2,48000,2,3203,153754.0,,9967,-30.507092,160.3293,-840.90186,246.01212,6629.537611120592,4064.185222366725,1021.7469552036254,12830.747646397562,-1.6740114253605791,-0.206610460022626,0.5870864,0.30759206,0.008272552,1.0,-1.1698265843776698,-0.3557801767985431,-1.5799259e-07,0.0057527684,-0.049316406,0.06750488,13.38279910392707,0.0456723634626575
audio-only,speech,happy,normal,Kids are talking by the door,2nd,07,M,1,2,48000,2,3470,166566.0,-45.01264223900363,10253,-28.481161,154.73564,-859.54456,232.99231,5488.829771395938,3384.280428791077,951.0758780323698,11911.671125332276,-1.1716079790110234,0.312626662321275,0.53543574,0.28562286,0.009263209,1.0,-1.0775430523183391,-0.0025421015053073,-2.5727209e-06,0.0056447973,-0.03866577,0.04626465,9.939792155850206,0.3305365988658432
audio-only,song,fearful,strong,Kids are talking by the door,2nd,,M,1,2,48000,2,4238,203403.0,-35.42313903674083,13291,-26.090168,130.36266,-746.54785,198.65744,5227.8286536903,3399.082251030239,977.0322973434533,12026.827448147258,-1.2333270236774048,0.4944797830951203,0.47144067,0.3305874,0.0017195581,1.0,-1.3794803820269277,0.1836259304601492,-4.9761973e-05,0.016955148,-0.10232544,0.117889404,5.8512569941885495,-0.0912327789689265
audio-only,song,angry,strong,Kids are talking by the door,1st,07,M,1,2,48000,2,4438,213013.0,-28.732615037217386,12299,-20.16844,112.59583,-653.3416,197.83707,4301.635129816435,2834.926494890848,0.0,12032.726418642738,-0.3072402522203363,0.8687900322850136,0.52060723,0.33079687,0.0,1.0,-1.4544794570729696,0.0720309352633367,-6.136739e-05,0.036607,-0.33511353,0.4308777,15.754395702423324,0.3483070464519521
audio-only,song,happy,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4471,214615.0,,12927,-24.716915,126.59951,-711.856,216.32465,5056.042708626722,3465.4293729315505,924.1574167843884,11745.9176322304,-1.5625865840564102,0.301512709099264,0.5054502,0.33963937,0.0014448592,1.0,-1.4189638472058832,-0.0461070580449644,4.075362e-07,0.022364305,-0.1385498,0.1749878,5.257192471309493,0.4275415942033172
audio-only,speech,angry,strong,Dogs are sitting by the door,1st,23,M,1,2,48000,2,3237,155355.0,-20.529528204664192,11601,-23.533424,98.51554,-523.8097,201.82196,6326.335778275837,3100.627456655333,1194.858198365627,11169.53086828049,-1.4523619486534909,-0.3091880215069038,0.5866302,0.31679538,0.00046337018,1.0,-1.0163975033738557,-0.4627472021990571,1.07254984e-07,0.094096996,-0.9768982,0.9988098,28.017789975425902,0.4224309843259737
audio-only,speech,fearful,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3537,169770.0,-33.710064780361634,10003,-27.54275,132.23027,-756.4276,205.58344,3397.805492156492,2867.4627638425945,0.0,12040.56999717676,0.9336368789603108,1.0374925278991465,0.35657853,0.33334088,0.0,1.0,-0.9099427290323794,0.6490044605464054,2.1571005e-07,0.02064861,-0.16107178,0.17520142,8.362575555923472,0.1970510188199542
audio-only,speech,surprised,strong,Kids are talking by the door,1st,21,M,1,2,48000,2,3637,174574.0,-32.15002826694891,11594,-26.124168,127.01698,-693.3595,207.54337,5638.252808829894,3212.225991038916,893.9401259882089,12003.763407770975,-1.2617253043007857,0.1732873906598068,0.52381146,0.3058408,0.005562337,1.0,-1.2286182958772298,0.0031160230260999,2.5312735e-07,0.024697263,-0.20327759,0.23049927,11.992186877024466,0.2425429869289525
audio-only,speech,surprised,strong,Kids are talking by the door,1st,,M,1,2,48000,2,3303,158558.0,-45.251938079596485,10357,-29.362566,148.61462,-758.1518,211.51035,6502.541267010523,3573.186451949893,963.1964611233528,12099.352055496354,-1.5111398926001065,-0.3106757104158098,0.60486525,0.28367093,0.005228085,1.0,-0.895336687658447,-0.4337127796447557,1.2194868e-06,0.0054715374,-0.099090576,0.084228516,56.46496531076618,-0.687043840792986
audio-only,speech,surprised,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3437,164965.0,,10894,-28.46014,173.59099,-931.52625,247.03996,5758.151042505997,3501.869201256692,1089.5102533229792,12054.936917536195,-1.556293843855158,-0.1244209881727515,0.6350572,0.28374332,0.013417959,1.0,-0.9169660709750408,-0.5127265971499011,-1.8926763e-06,0.0022942792,-0.021606445,0.015716553,10.98079703577319,-0.8276214733016795
audio-only,speech,surprised,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3470,166567.0,-34.76046225140812,11427,-27.473495,131.8628,-707.6428,226.02197,6111.341507036534,3573.8060004399185,634.7400557175401,12183.528370893811,-1.4346049188442582,0.0163670478143281,0.5579623,0.303069,0.0037219813,1.0,-1.2303078308476108,-0.1472364932517624,1.2275407e-08,0.018305799,-0.17926025,0.18746948,14.362210176676566,0.3394710282528431
